businessName,businessStartDate,businessClass,latitude,longitude,recency
LAMPLIGHT PACKAGE STORE,11/1/93,"2 - Auto, Restaurant, Retail",35.01187627,-85.2264045,0.295416348
GT ISSA CONSTRUCTION LLC,5/20/05,4 - Contractor,35.01192195,-85.13901169,0.617647059
FSH CONSTRUCTION LLC,12/15/12,4 - Contractor,35.01192611,-85.16315688,0.8289534
FSH CONSTRUCTION LLC,12/6/12,4 - Contractor,35.01192611,-85.16315688,0.828265852
CIRCLE K 2803615,5/7/17,"1 - Gas, Grocery, Building Materials",35.01192856,-85.32695222,0.951489687
CIRCLE K,9/14/15,"1 - Gas, Grocery, Building Materials",35.01192856,-85.32695222,0.905576776
REDBOX AUTOMATED RETAIL LLC,10/14/11,"2 - Auto, Restaurant, Retail",35.01194208,-85.32641889,0.796256684
KANGAROO EXPRESS #3552,10/16/03,"1 - Gas, Grocery, Building Materials",35.01194208,-85.32641889,0.573185638
"RIDGELAND CONSTRUCITON & REMODELING, LLC",12/11/18,4 - Contractor,35.01194638,-85.31126682,0.996027502
MR. PHILLY,8/15/15,"2 - Auto, Restaurant, Retail",35.01195623,-85.28306489,0.90328495
THE BLACK SKILLET,10/1/13,"2 - Auto, Restaurant, Retail",35.01195623,-85.28306489,0.851107716
THE FUNNEL CAKE FACTORY,6/1/12,"2 - Auto, Restaurant, Retail",35.01195623,-85.28306489,0.813903743
HOT BYTES INC,10/2/11,"2 - Auto, Restaurant, Retail",35.01195623,-85.28306489,0.795339954
MIKAEL'S SERVICE,4/30/18,"3 - Service, Misc, Short Term Rental",35.01196055,-85.16325733,0.978838808
"SAIGON WIRELESS, INC",11/1/13,"2 - Auto, Restaurant, Retail",35.01196055,-85.16325733,0.853475936
NAPA OF CHATTANOOGA,2/1/11,"2 - Auto, Restaurant, Retail",35.01196079,-85.27839707,0.776776165
LESCO INC,5/21/84,"2 - Auto, Restaurant, Retail",35.01196079,-85.27839707,0.031779985
ADAIR CONSTRUCTION INC,5/9/12,4 - Contractor,35.0119679,-85.31255925,0.812146677
MARSHALL JAKE LLC,11/20/01,4 - Contractor,35.01197814,-85.2909847,0.520091673
WENDY'S #373,2/10/04,"2 - Auto, Restaurant, Retail",35.01198426,-85.15629296,0.582123759
HIGH COUNTRY ARCHERY,5/17/10,"3 - Service, Misc",35.01199481,-85.225058,0.756913675
PERFORMING ARTS & PRECISION HAIR,7/1/10,"3 - Service, Misc",35.01200323,-85.21468564,0.760351413
DBSII CONSTRUCTION,1/1/19,4 - Contractor,35.01200503,-85.17891362,0.99763178
THE UNIFORM SHOP OF CHATTANOOGA LLC,1/13/03,"2 - Auto, Restaurant, Retail",35.01200558,-85.21330755,0.55210084
RODNEY BENNETT,8/1/18,"3 - Service, Misc, Short Term Rental",35.0120104,-85.27064068,0.985943468
QUICK CASH PAWN SHOP,8/2/99,"3 - Service, Misc",35.01201449,-85.29396849,0.455844156
PREMIUM LAWN CARE,7/27/93,"3 - Service, Misc",35.01202792,-85.22188438,0.288006112
LANKFORD PAINTING,2/1/11,4 - Contractor,35.01204481,-85.17765345,0.776776165
CAST STONE CONCEPTS,2/1/09,"1 - Gas, Grocery, Building Materials",35.01204628,-85.28808605,0.721008403
GENTRY & PAINTER INC,6/1/89,4 - Contractor,35.01204628,-85.28808605,0.172116119
BLACK CREEK MOUNTAIN REALTY LLC,9/1/11,"3 - Service, Misc",35.01204823,-85.39473588,0.792971734
MBSC BLACK CREEK LLC,6/1/10,4 - Contractor,35.01204823,-85.39473588,0.758059587
TOP CLEAN JANITORIAL,4/30/15,"3 - Service, Misc",35.0120537,-85.22011617,0.895110772
EXPERIENCE JANITORIAL AND FLOOR SERVICE,3/11/15,"3 - Service, Misc",35.0120537,-85.22011617,0.891291062
COMPLETE CLEAN JANITORIAL,2/24/14,"3 - Service, Misc",35.0120537,-85.22011617,0.862261268
BESTWAY JANITORIAL SERVICES,7/1/12,"3 - Service, Misc",35.0120537,-85.22011617,0.816195569
BESTWAY JANITORIAL SERVICE,8/15/11,"3 - Service, Misc",35.0120537,-85.22011617,0.791673033
RIVER CITY WIRELESS OF TENNESSEE LLC,5/15/00,"2 - Auto, Restaurant, Retail",35.01206186,-85.21321037,0.47776929
BT CONSTRUCTION LLC,4/1/07,4 - Contractor,35.01206353,-85.13758905,0.669671505
BIG TONY B-B-Q & SOCKS,4/20/12,"2 - Auto, Restaurant, Retail",35.01208604,-85.21689004,0.810695187
"36 & M, LLC",12/31/17,"3 - Service, Misc",35.01208743,-85.27756623,0.969671505
"FAMILY DOLLAR STORES OF TENNESSEE, INC #8960",3/15/12,"2 - Auto, Restaurant, Retail",35.01208759,-85.22701893,0.807944996
RACA #05842,1/1/13,"2 - Auto, Restaurant, Retail",35.01211262,-85.21082511,0.830252101
RENT A CENTER #05842,7/10/12,"2 - Auto, Restaurant, Retail",35.01211262,-85.21082511,0.816883117
BADCOCK HOME FURNISHING CENTER,10/25/95,"2 - Auto, Restaurant, Retail",35.01211262,-85.21082511,0.350649351
BROWN'S LAWN CARE,7/1/14,"3 - Service, Misc",35.01211551,-85.22901364,0.871963331
SEABORN COMMERCIAL REFRIG,11/23/84,4 - Contractor,35.01212566,-85.27525546,0.045989305
SLS GLOBAL VENTURES LLC,11/1/13,"3 - Service, Misc",35.01213298,-85.1450255,0.853475936
"CLEARNOTE RECORDS, INC",4/12/12,"3 - Service, Misc",35.01213852,-85.16279169,0.810084034
DUNKIN DONUTS,1/1/15,"2 - Auto, Restaurant, Retail",35.01214587,-85.15700729,0.886019862
DUNKIN DONUTS,9/21/11,"2 - Auto, Restaurant, Retail",35.01214587,-85.15700729,0.794499618
BELLA COSMETICS LLC,2/1/11,"2 - Auto, Restaurant, Retail",35.01215765,-85.1625646,0.776776165
CHRISTOPHER HENEGAR,7/21/13,4 - Contractor,35.01216184,-85.26806272,0.845607334
WALKER'S TIRE AND MORE,3/1/16,"2 - Auto, Restaurant, Retail",35.01217683,-85.29468936,0.918487395
VOLUNTEER TOWING,8/28/13,"3 - Service, Misc",35.01217683,-85.29468936,0.848510313
INTERSTATE TOWING,3/26/13,"3 - Service, Misc",35.01217683,-85.29468936,0.836669213
BOATS AND PARTS,6/6/09,"2 - Auto, Restaurant, Retail",35.01217683,-85.29468936,0.730557678
A C ROOFING SOLUTIONS,9/15/10,4 - Contractor,35.01218842,-85.21815377,0.766157372
EMILY LAPISH PHOTOGRAPHY,1/30/15,"3 - Service, Misc",35.01219164,-85.23826167,0.888235294
COMMUNICATION CONSULTANTS INC,6/1/08,"2 - Auto, Restaurant, Retail",35.01219765,-85.13978279,0.702291826
EQUITY SOLUTIONS,3/15/17,"2 - Auto, Restaurant, Retail",35.01219922,-85.31639257,0.947440794
COOK OUT - CHATTANOOGA INC.,11/23/15,"2 - Auto, Restaurant, Retail",35.01221031,-85.22549778,0.91092437
PRONI'S PIZZA & SUBS,3/31/06,"2 - Auto, Restaurant, Retail",35.01221031,-85.22549778,0.64171123
BRADLEY ENTERPRISES LLC,6/23/14,"2 - Auto, Restaurant, Retail",35.01221691,-85.14241412,0.871352177
LTR,7/24/13,"2 - Auto, Restaurant, Retail",35.01221691,-85.14241412,0.845836516
CHATTANOOGA PAPER & PACKING,11/1/11,"2 - Auto, Restaurant, Retail",35.01221691,-85.14241412,0.79763178
EASY MONEY,4/15/18,"3 - Service, Misc, Short Term Rental",35.01222032,-85.21362028,0.977692895
EASY MONEY,4/15/18,"3 - Service, Misc, Short Term Rental",35.01222032,-85.21362028,0.977692895
EASY MONEY,12/1/13,"3 - Service, Misc",35.01222032,-85.21362028,0.855767762
IHOP #433,1/25/02,"2 - Auto, Restaurant, Retail",35.01222032,-85.21362028,0.52513369
CIRCLE K 2803652,5/7/17,"1 - Gas, Grocery, Building Materials",35.01223489,-85.22789364,0.951489687
CIRCLE K,9/14/15,"1 - Gas, Grocery, Building Materials",35.01223489,-85.22789364,0.905576776
CIRCLE K,9/14/15,"1 - Gas, Grocery, Building Materials",35.01223489,-85.22789364,0.905576776
REDBOX AUTOMATED RETAIL LLC,5/9/08,"2 - Auto, Restaurant, Retail",35.01223489,-85.22789364,0.700534759
KANGAROO EXPRESS #3616,10/16/03,"1 - Gas, Grocery, Building Materials",35.01223489,-85.22789364,0.573185638
CORPORATE QUARTERS INC,9/12/17,"3 - Service, Misc",35.01225797,-85.16489781,0.961268144
PEGASUS RESIDENTIAL LLC,7/10/13,"3 - Service, Misc",35.01225797,-85.16489781,0.844766998
JACK & JILL KIDS SALE,8/1/12,"2 - Auto, Restaurant, Retail",35.0122853,-85.21286837,0.818563789
2 WHEELS TOWING,2/3/14,"3 - Service, Misc",35.01229308,-85.16993084,0.86065699
JACKSON BAKERY,1/1/88,"1 - Gas, Grocery, Building Materials",35.01230117,-85.21096721,0.132620321
CHICK-FIL-A AT BRAINERD VILLAGE,2/21/13,"2 - Auto, Restaurant, Retail",35.01230557,-85.21224139,0.834148205
2503 STATION GRILL,3/19/18,"2 - Auto, Restaurant, Retail",35.01232734,-85.27271015,0.975630252
UNDERDOGS BAR & GRILL,5/29/14,"2 - Auto, Restaurant, Retail",35.01232734,-85.27271015,0.869442322
BECKY'S RESTAURANT AND SPIRITS,8/1/12,"2 - Auto, Restaurant, Retail",35.01232734,-85.27271015,0.818563789
BOOST MOBILE,11/29/16,"2 - Auto, Restaurant, Retail",35.01233361,-85.21417424,0.93934301
BOOST MOBILE,10/1/15,"2 - Auto, Restaurant, Retail",35.01233361,-85.21417424,0.906875477
HAPPY MART,2/1/14,"1 - Gas, Grocery, Building Materials",35.01233361,-85.21417424,0.860504202
SIGNATURE HAIR STUDIO,9/7/12,"3 - Service, Misc",35.01233361,-85.21417424,0.821390374
MIRAECOMM 7201,12/21/09,"2 - Auto, Restaurant, Retail",35.01233361,-85.21417424,0.745683728
CASS GARDENS SALON & DAY SPA LLC,4/2/07,"3 - Service, Misc",35.01233361,-85.21417424,0.669747899
RIVER CITY BICYCLES,6/2/08,"3 - Service, Misc",35.01233827,-85.21101466,0.70236822
INDIAN MOUNTAIN PROPERTIES,4/3/15,"3 - Service, Misc",35.01234321,-85.13688544,0.893048128
OPTIONS SALON & SPA,12/5/06,"3 - Service, Misc",35.01234418,-85.15813683,0.660733384
EROTIC LUV LETTERS,1/23/14,"3 - Service, Misc",35.01235299,-85.22891528,0.859816654
JL BREWER DESIGNS LLC,1/1/11,"3 - Service, Misc",35.01235474,-85.19569234,0.774407945
DANIEL H JOHNSON,6/11/10,4 - Contractor,35.01237258,-85.26704336,0.758823529
NATURES ELITE EAST BRAINERD,1/1/19,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.99763178
BOTTEGA SALON & WAX,12/5/17,"3 - Service, Misc",35.01237478,-85.15940482,0.967685256
SWEET E'S BOUTIQUE,7/11/17,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.956455309
THE MAIN SQUEEZE,1/1/17,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.941864018
9ROUND CHATTANOOGA,7/1/14,"3 - Service, Misc",35.01237478,-85.15940482,0.871963331
TRUMARK DEVELOPING CO LLC,6/1/14,4 - Contractor,35.01237478,-85.15940482,0.869671505
"SWEET BEGINNINGS 4D ULTRASOUNDS, LLC",4/1/14,"3 - Service, Misc",35.01237478,-85.15940482,0.865011459
"MCCOY HOMES, INC",10/1/13,4 - Contractor,35.01237478,-85.15940482,0.851107716
PIGTAILS AND CREWCUTS,8/1/12,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.818563789
SUN GLO TANNING SALON LLC,4/18/12,"3 - Service, Misc",35.01237478,-85.15940482,0.810542399
"SUN GLO TANNING STUDIO, INC",4/12/12,"3 - Service, Misc",35.01237478,-85.15940482,0.810084034
COWLICKS GIFTS AND ARTWORK,11/1/11,"3 - Service, Misc",35.01237478,-85.15940482,0.79763178
SALON ART A STUDIO FOR HAIR LLC,10/25/11,"3 - Service, Misc",35.01237478,-85.15940482,0.797097021
NEAL'S SHOE REPAIR,10/1/11,"3 - Service, Misc",35.01237478,-85.15940482,0.79526356
THE ELECTRIC BEACH,7/1/11,"3 - Service, Misc",35.01237478,-85.15940482,0.788235294
9 ROUND CHATTANOOGA LLC,12/4/10,"3 - Service, Misc",35.01237478,-85.15940482,0.772268908
LITTLE PRESH OF CHATTANOOGA,6/2/10,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.758135982
CAKE BOUTIQUE & CATERING (THE),11/21/07,"2 - Auto, Restaurant, Retail",35.01237478,-85.15940482,0.687547746
STEPHEN GREGORY LLC,9/1/05,"3 - Service, Misc",35.01237478,-85.15940482,0.625592055
ELECTRIC BEACH WOLF TANNING STUDIO INC,4/11/01,"3 - Service, Misc",35.01237478,-85.15940482,0.503055768
MAGIC ALTERATIONS,2/1/00,"3 - Service, Misc",35.01237478,-85.15940482,0.469824293
HOMESERVE USA CORP,3/19/12,"3 - Service, Misc",35.01238195,-85.18952699,0.808250573
HOMESERVE USA REPAIR MANAGAEMENT CORP,3/19/12,"3 - Service, Misc",35.01238195,-85.18952699,0.808250573
HOME SERVE USA REPAIR MGT & CORP,11/15/10,"3 - Service, Misc",35.01238195,-85.18952699,0.770817418
K. SANDS,4/2/12,"3 - Service, Misc",35.0123914,-85.2164984,0.809320092
ZAXBY'S,7/10/17,"2 - Auto, Restaurant, Retail",35.01242615,-85.15725189,0.956378915
BEL FOOD GROUP LLC,8/3/04,"2 - Auto, Restaurant, Retail",35.01242615,-85.15725189,0.595492743
FOGO REALTY,5/9/14,"3 - Service, Misc",35.0124619,-85.22616002,0.867914439
YOUNG YOGALETTS,8/8/18,"3 - Service, Misc, Short Term Rental",35.01248358,-85.13742904,0.986478228
MARS FLYING SAUCERS,7/27/18,"3 - Service, Misc, Short Term Rental",35.01250628,-85.16799144,0.985561497
SKY DOGS,8/10/16,"2 - Auto, Restaurant, Retail",35.01250969,-85.21258032,0.930863254
SO,11/1/15,"3 - Service, Misc",35.01251727,-85.13491005,0.909243697
LITTLE MOMENTS,11/1/15,"2 - Auto, Restaurant, Retail",35.01251727,-85.13491005,0.909243697
SABOR LATINO,1/1/15,"1 - Gas, Grocery, Building Materials",35.01252139,-85.22627382,0.886019862
CHATTANOOGA CLEANING AND MORE COMPANY INC,9/24/12,"3 - Service, Misc",35.01252139,-85.22627382,0.822689076
SABOR LATINO LLC,12/8/03,"1 - Gas, Grocery, Building Materials",35.01252139,-85.22627382,0.57723453
MENIKINI-US,1/1/14,"2 - Auto, Restaurant, Retail",35.01253529,-85.28783829,0.858135982
CHATTANOOGA RESTORATION COMPANY,1/1/15,4 - Contractor,35.01254896,-85.24270566,0.886019862
RANDY WILLIAMS ENTERPRISE INC,1/1/08,"3 - Service, Misc",35.01256778,-85.16542345,0.690679908
IMPORTS OF CHATTANOOGA LLC,12/10/18,"2 - Auto, Restaurant, Retail",35.01257573,-85.29471881,0.995951108
DONNIE'S AUTO SALES,7/3/17,"2 - Auto, Restaurant, Retail",35.01257573,-85.29471881,0.955844156
"ELAH INTERIORS AND FINE CABINETRY, LLC",1/1/15,4 - Contractor,35.01257752,-85.39559459,0.886019862
ADR TRANSPORTING COMPANY,5/5/16,"3 - Service, Misc",35.0125824,-85.24702325,0.923453018
HANCOCK FABRICS #1593,4/1/99,"2 - Auto, Restaurant, Retail",35.0125835,-85.21250173,0.44644767
QDOBA MEXICAN GRILL #173,9/17/08,"2 - Auto, Restaurant, Retail",35.01260824,-85.21247595,0.710542399
H & R BLOCK,7/1/91,"3 - Service, Misc",35.01260824,-85.21247595,0.230175707
B LAURENT DESIGNS,1/1/14,"3 - Service, Misc",35.01260871,-85.25052094,0.858135982
TWIN PALMS REMODELING,4/10/03,4 - Contractor,35.01260871,-85.25052094,0.558747135
KELLY'S AFRICAN HAIR BRAIDING,8/2/17,"3 - Service, Misc",35.01262153,-85.22672894,0.958135982
KELLY'S AFRICAN HAIR BRAIDING,6/25/14,"3 - Service, Misc",35.01262153,-85.22672894,0.871504966
HUDGINS CATERING,5/7/11,"2 - Auto, Restaurant, Retail",35.01262153,-85.22672894,0.784033613
SOUTHEAST CONNECTIONS LLC,5/19/14,4 - Contractor,35.01262377,-85.29607159,0.86867838
TOM'S 4X4,5/6/10,"2 - Auto, Restaurant, Retail",35.01264748,-85.26761628,0.756073338
MOBILITY WORKS,2/1/10,"2 - Auto, Restaurant, Retail",35.01264856,-85.15659691,0.748892284
COMPLETE CLEAN JANITORAL,5/6/14,"3 - Service, Misc",35.01264902,-85.22029714,0.867685256
AMOUR PHOTOGRAPHY BY PAISLEY LEMONS,10/1/16,"3 - Service, Misc",35.01265747,-85.16834826,0.934835752
JERRY'S SPORTS BAR,2/20/17,"2 - Auto, Restaurant, Retail",35.01266863,-85.21404222,0.945683728
TERENCE HANSON,1/1/12,4 - Contractor,35.01266863,-85.21404222,0.802291826
FIVE STAR ALTERATIONS,6/1/14,"3 - Service, Misc",35.01268497,-85.22688655,0.869671505
ANY FASHION INC,11/27/13,"2 - Auto, Restaurant, Retail",35.01268497,-85.22688655,0.855462185
TRE' ESSENTIALS STUDIOS,4/9/12,"3 - Service, Misc",35.01268497,-85.22688655,0.809854851
YANG LONG LLC,6/29/18,"2 - Auto, Restaurant, Retail",35.01269477,-85.22702579,0.98342246
TENG FEI NA GO YA,1/1/13,"2 - Auto, Restaurant, Retail",35.01269477,-85.22702579,0.830252101
NA GOYA JAPANESE RESTAURANT,11/11/10,"2 - Auto, Restaurant, Retail",35.01269477,-85.22702579,0.770511841
NA GO YA,11/16/99,"2 - Auto, Restaurant, Retail",35.01269477,-85.22702579,0.46394194
"STOREROOM SOLUTIONS, INC",11/1/14,"1 - Gas, Grocery, Building Materials",35.01270181,-85.32926258,0.881359817
CUMBERLAND BAIL BONDS,2/4/10,"3 - Service, Misc",35.01270275,-85.23427105,0.749121467
"HILL CITY HEMP COMPANY, LLC",3/23/18,"3 - Service, Misc, Short Term Rental",35.01271411,-85.39770346,0.975935829
MAMA CRUNK'S PIES,4/7/16,"1 - Gas, Grocery, Building Materials",35.01271616,-85.23662109,0.92131398
STICKS AND STONES LANDSCAPE DESIGN,2/11/94,"3 - Service, Misc",35.012721,-85.19846301,0.303208556
BUSY BUTTERFLIES,7/20/18,"3 - Service, Misc, Short Term Rental",35.01272227,-85.22599432,0.985026738
DAISY FOOD MART,3/14/12,"1 - Gas, Grocery, Building Materials",35.01273425,-85.28265,0.807868602
YES YES FOOD MARKET,1/15/01,"1 - Gas, Grocery, Building Materials",35.01273425,-85.28265,0.496485867
BURGER KING #21300,1/1/16,"2 - Auto, Restaurant, Retail",35.01274761,-85.22891105,0.913903743
AIRWAY AUTO BRAINERD INC,7/1/00,"2 - Auto, Restaurant, Retail",35.01274761,-85.22891105,0.481359817
BUD'S SPORTS BAR,6/7/84,"2 - Auto, Restaurant, Retail",35.01276789,-85.21313595,0.033078686
"J. HILL EVENT SERVICES, LLC",4/17/17,"3 - Service, Misc",35.0128295,-85.24153784,0.949961803
MRS TAYLOR PSYCHIC READING,6/21/99,"3 - Service, Misc",35.01282996,-85.22736557,0.4526356
"NETWORK TRANSPORT, LLC",1/1/17,"3 - Service, Misc",35.01284591,-85.18742263,0.941864018
NEW HORIZONS COMPUTER LEARNING CENTER OF CHATTANOOGA TN,4/30/14,"3 - Service, Misc",35.01284591,-85.18742263,0.867226891
EVERGREEN ADVISORS LLC,7/9/09,"3 - Service, Misc",35.01284591,-85.18742263,0.733078686
PORINI USA,9/1/07,"3 - Service, Misc",35.01284591,-85.18742263,0.681359817
POWER SOLUTIONS LLC,9/1/06,"1 - Gas, Grocery, Building Materials",35.01284591,-85.18742263,0.653475936
BLUE FOX NEDGRAPHICS OF TENNESSEE INC,1/1/94,"3 - Service, Misc",35.01284591,-85.18742263,0.300076394
CASTILLO ELECTRIC SERVICE,12/14/16,"3 - Service, Misc",35.01285553,-85.27495974,0.940488923
"FRESH & SMOOTH, INC",9/1/18,"2 - Auto, Restaurant, Retail",35.01288317,-85.15696883,0.988311688
J'S YOGA EAST,5/27/16,"3 - Service, Misc",35.01288317,-85.15696883,0.92513369
OPTIONS SALON - MELINDA MARTELLO,6/22/15,"3 - Service, Misc",35.01288317,-85.15696883,0.899159664
OPTIONS SALON & SPA,8/14/13,"3 - Service, Misc",35.01288317,-85.15696883,0.847440794
RACHEL SHADRICK,7/12/13,"3 - Service, Misc",35.01288317,-85.15696883,0.844919786
HIS TOUCH MASSAGE THERAPY,9/1/11,"3 - Service, Misc",35.01288317,-85.15696883,0.792971734
MONICA SAX,6/23/10,"3 - Service, Misc",35.01288317,-85.15696883,0.75974026
YOGA EAST LLC,3/1/10,"3 - Service, Misc",35.01288317,-85.15696883,0.751031322
TIPS N TOES NAILS,9/1/08,"3 - Service, Misc",35.01288317,-85.15696883,0.709320092
OPTIONS SALON/SHARIE  SWAFFORD,9/8/06,"3 - Service, Misc",35.01288317,-85.15696883,0.654010695
OPTIONS SALON,2/1/02,"3 - Service, Misc",35.01288317,-85.15696883,0.525668449
TEKSYSTEMS INC,1/1/13,"3 - Service, Misc",35.01288336,-85.18869624,0.830252101
PREMIER EYEWEAR,1/1/07,"3 - Service, Misc",35.01288336,-85.18869624,0.662796028
CREATIVE ALLIANCE SERVICES INC,9/5/00,"3 - Service, Misc",35.01288336,-85.18869624,0.486401833
ALLIANCE FLOORING INC,6/1/00,"3 - Service, Misc",35.01288336,-85.18869624,0.479067991
SLINKY SLIME,2/22/18,"1 - Gas, Grocery, Building Materials",35.01289068,-85.19308224,0.973720397
SHERMAN & REILLY INC,9/1/99,"1 - Gas, Grocery, Building Materials",35.01289229,-85.31246811,0.458135982
TRIED AND TRUE WELLNESS,7/1/13,"3 - Service, Misc",35.01289628,-85.16155367,0.84407945
BREAKOUT CHATTANOOGA LLC,10/1/15,"3 - Service, Misc",35.01297781,-85.16058122,0.906875477
CHATTANOOGA VAPOR CO.,11/1/14,"3 - Service, Misc",35.01297781,-85.16058122,0.881359817
GRAND KIDS INC,3/25/11,"3 - Service, Misc",35.01297781,-85.16058122,0.780748663
COOL SWIRL INC,10/1/10,"2 - Auto, Restaurant, Retail",35.01297781,-85.16058122,0.767379679
RUBY NAILS & SPA,10/22/05,"3 - Service, Misc",35.01297781,-85.16058122,0.629488159
CARTRIDGE WORLD,6/15/05,"3 - Service, Misc",35.01297781,-85.16058122,0.619633308
HAIRCOLOR & DESIGN STUDIO,6/15/05,"3 - Service, Misc",35.01297781,-85.16058122,0.619633308
INDUSTRIAL SYSTEMS GROUP INC,8/8/97,"3 - Service, Misc",35.01297781,-85.16058122,0.400534759
BERMUDA TRIANGLE,1/13/95,"3 - Service, Misc",35.01299781,-85.15960247,0.328877005
FIRST ART SOURCE INTERNET COMM,1/1/00,"3 - Service, Misc",35.0130215,-85.24199727,0.467456073
LA MACARENA,8/24/11,"2 - Auto, Restaurant, Retail",35.01303116,-85.29485897,0.792360581
LA MACARENA I,12/5/08,"2 - Auto, Restaurant, Retail",35.01303116,-85.29485897,0.71657754
CG PAINTING,5/28/15,"3 - Service, Misc",35.01304209,-85.16206601,0.897249809
GLS COURIER SERVICE,1/1/17,"3 - Service, Misc",35.01308123,-85.14218306,0.941864018
BROOKS ELECTRICAL,4/12/11,4 - Contractor,35.01309714,-85.24739538,0.782123759
LAWN RANGER THE,3/1/90,"3 - Service, Misc",35.01311615,-85.16699111,0.192971734
SCENIC CITY AUTO REPAIR INC,8/2/99,"3 - Service, Misc",35.01313943,-85.29401372,0.455844156
EL NORTINO TIENDA MEXICANA INC,9/28/16,"1 - Gas, Grocery, Building Materials",35.01314479,-85.21189812,0.93460657
AEROTEK INC,8/1/12,"3 - Service, Misc",35.01315561,-85.18641368,0.818563789
CAHABA GOV BENEFIT ADMIN LLC,8/3/09,"3 - Service, Misc",35.01315561,-85.18641368,0.734988541
MERCURY CAB,12/2/08,"3 - Service, Misc",35.0131858,-85.22676059,0.716348358
"LONG LIVE DAYJA, LLC",11/21/18,"3 - Service, Misc, Short Term Rental",35.01319378,-85.17269191,0.994499618
A CUT ABOVE LAWN CARE,6/11/18,"3 - Service, Misc, Short Term Rental",35.01319517,-85.16377307,0.982047364
VAPORIUM INC,5/1/16,"2 - Auto, Restaurant, Retail",35.01319809,-85.21128635,0.923147441
QUADFEVER.COM,6/1/16,"3 - Service, Misc",35.0132134,-85.24299773,0.925515661
"LYNC AMERICA, LLC",5/1/14,"3 - Service, Misc",35.01322818,-85.27761967,0.867303285
LONGHORN STEAHOUSE #5015,11/18/91,"2 - Auto, Restaurant, Retail",35.01324545,-85.21254443,0.240870894
PROJECT KNOW OF CHATTANOOGA TN,4/19/11,"3 - Service, Misc",35.0132593,-85.28507337,0.782658518
IN THE CUT VARIETY STORE AND SNACK SHOP,9/1/18,"3 - Service, Misc, Short Term Rental",35.01326234,-85.31523645,0.988311688
EAZYS BARBEQUE & GRILL,4/1/13,"2 - Auto, Restaurant, Retail",35.01326234,-85.31523645,0.837127578
SPEEDY CASH,3/22/13,"3 - Service, Misc",35.01326889,-85.21131431,0.836363636
SCENIC RESTORATION LLC,4/20/16,4 - Contractor,35.01327308,-85.22425074,0.922307105
HORIZON MEDICAL TRAN,1/25/17,"3 - Service, Misc",35.01330507,-85.23061537,0.943697479
MARY B STYLING HAIR STUDIO,1/1/15,"3 - Service, Misc",35.01330507,-85.23061537,0.886019862
